編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUOMLMJKIJGFFH68CC,44,76.48,住家用,鋼筋混凝土造,69年12月15日,四層,,
RPVOMLMJKIJGFFH78CC,28,82.54,住家用,鋼筋混凝土造,86年4月22日,八層,,
RPVOMLMJKIJGFFH78CC,28,12.95,共有部份,鋼筋混凝土造,86年4月22日,八層,,
RPVOMLMJKIJGFFH78CC,28,33.57,共有部份,鋼筋混凝土造,86年4月22日,八層,,
RPVOMLMJKIJGFFH78CC,28,3.31,共有部份,鋼筋混凝土造,86年4月22日,八層,,
RPOPMLMJKIJGFFH18CC,28,37.83,住家用,鋼筋混凝土造,85年10月12日,七層,,
RPOPMLMJKIJGFFH18CC,28,4.53,共有部份,鋼筋混凝土造,85年10月12日,七層,,
RPOPMLMJKIJGFFH18CC,28,7.33,共有部份,鋼筋混凝土造,85年10月12日,七層,,
RPXOMLMJKIJGFFH98CC,41,89.88,住家用,鋼筋混凝土造,73年3月10日,四層,,
RPWOMLMJKIJGFFH88CC,26,64.27,住家用,鋼骨鋼筋混凝土造,87年7月29日,十九層,,
RPQNMLMJKIJGFGH28CC,18,59.82,住家用,鋼筋混凝土造,95年12月13日,十四層,,
RPWOMLMJKIJGFFH88CC,26,11.03,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,,
RPQNMLMJKIJGFGH28CC,18,10.43,共有部份,鋼筋混凝土造,95年12月13日,十四層,,
RPRNMLMJKIJGFGH38CC,10,93.50,辦公室,鋼筋混凝土造,103年7月28日,十五層,,
RPWOMLMJKIJGFFH88CC,26,6.04,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,,
RPQNMLMJKIJGFGH28CC,18,9.50,共有部份,鋼筋混凝土造,95年12月13日,十四層,,
RPRNMLMJKIJGFGH38CC,10,48.76,共有部份,鋼筋混凝土造,103年7月28日,十五層,,
RPPPMLMJKIJGFFH28CC,2,89.49,集合住宅,鋼筋混凝土造,112年1月17日,九層,,
RPPPMLMJKIJGFFH28CC,2,80.89,本建物共有部分項目：機房、消防泵浦室、蓄水池、停車空間、梯間、防空避難室兼停車空間、台電配電室、電信室、發電機室、垃圾處理室、集合住宅（附屬管委員會使用空間、梯間）、集合住宅（附屬梯間）、水箱等項。,鋼筋混凝土造,112年1月17日,九層,,
RPSNMLMJKIJGFGH48CC,43,79.98,住家用,鋼筋混凝土造,70年12月28日,五層,,
RPUNMLMJKIJGFGH68CC,42,96.88,住家用,加強磚造,71年5月25日,二層,,
RPVNMLMJKIJGFGH78CC,52,101.86,住家用,加強磚造,61年8月5日,二層,,
RPTNMLMJKIJGFGH58CC,13,1459.95,廠房（附屬防空避難室兼停車空間）（附屬停車空間、倉庫、員工餐廳、交誼廳、、接待室、員工辦公室、機械室、梯間、電梯機房、水箱）,鋼筋混凝土造,101年3月10日,五層,,
RPOOMLMJKIJGFGH18CC,20,58.42,住家用,鋼筋混凝土造,93年10月7日,九層,,
RPOOMLMJKIJGFGH18CC,20,22.26,停車場（塔、空間）、管理人員室、樓梯間、機械室、水箱,鋼筋混凝土造,93年10月7日,九層,,
RPSOMLMJKIJGFGH58CC,46,53.55,住家用,磚造,67年9月29日,一層,,
RPXNMLMJKIJGFGH98CC,11,68.15,住家用,鋼筋混凝土造,102年12月12日,十四層,,
RPXNMLMJKIJGFGH98CC,11,17.29,共有部份,鋼筋混凝土造,102年12月12日,十四層,,
RPXNMLMJKIJGFGH98CC,11,49.68,共有部份,鋼筋混凝土造,102年12月12日,十四層,,
RPROMLMJKIJGFGH48CC,11,88.11,住家用,鋼筋混凝土造,102年12月9日,十三層,,
RPPOMLMJKIJGFGH28CC,44,93.70,住家用,加強磚造,70年2月10日,二層,,
RPROMLMJKIJGFGH48CC,11,4.72,共有部份,鋼筋混凝土造,102年12月9日,十三層,,
RPROMLMJKIJGFGH48CC,11,16.66,共有部份,鋼筋混凝土造,102年12月9日,十三層,,
RPROMLMJKIJGFGH48CC,11,17.11,共有部份,鋼筋混凝土造,102年12月9日,十三層,,
RPQOMLMJKIJGFGH38CC,30,55.16,住家用,鋼筋混凝土造,84年2月21日,十六層,,
RPQOMLMJKIJGFGH38CC,30,7.57,共有部份,鋼筋混凝土造,84年2月21日,十六層,,
RPQOMLMJKIJGFGH38CC,30,11.16,共有部份,鋼筋混凝土造,84年2月21日,十六層,,
RPTOMLMJKIJGFGH68CC,2,79.21,集合住宅,鋼筋混凝土造,111年12月26日,十二層,,
RPTOMLMJKIJGFGH68CC,2,66.44,共有部份,鋼筋混凝土造,111年12月26日,十二層,,
RPWNMLMJKIJGFGH88CC,18,99.54,住家用,鋼筋混凝土造,95年12月13日,十四層,,
RPWNMLMJKIJGFGH88CC,18,23.80,共有部份,鋼筋混凝土造,95年12月13日,十四層,,
RPWNMLMJKIJGFGH88CC,18,15.86,共有部份,鋼筋混凝土造,95年12月13日,十四層,,
RPRNMLMJKIJGFHH48CC,44,137.46,住家用,鋼筋混凝土造,70年1月6日,三層,,
RPSNMLMJKIJGFHH58CC,43,90.54,住家用,鋼筋混凝土造,71年2月27日,四層,,
RPPNMLMJKIJGFHH28CC,2,51.36,集合住宅,鋼筋混凝土造,111年9月28日,十八層,,
RPPNMLMJKIJGFHH28CC,2,27.05,共有部分之項目有：停車空間、防空避難室兼停車空間、集合住宅（附屬管委會空間，門廳）、梯間、機房、水箱等六項。,鋼筋混凝土造,111年9月28日,十八層,,
RPUNMLMJKIJGFHH78CC,19,16.50,住家用,鋼筋混凝土造,94年12月24日,六層,,
RPUNMLMJKIJGFHH78CC,19,11.41,共有部份,鋼筋混凝土造,94年12月24日,六層,,
RPQNMLMJKIJGFHH38CC,9,100.94,住家用,鋼筋混凝土造,104年7月9日,二十一層,,
RPQNMLMJKIJGFHH38CC,9,33.03,建物共有部分項目：電樓梯間、集合住宅（附屬公共服務空間、管委會空間）、集合住宅（附屬中繼機房）、集合住宅（附屬梯廳）、集合住宅（附屬電梯機房、排煙機房）、集合住宅（附屬屋頂水箱）等８項,鋼筋混凝土造,104年7月9日,二十一層,,
RPQNMLMJKIJGFHH38CC,9,10.08,建物共有部分項目：集合住宅（附屬停車空間）等,鋼筋混凝土造,104年7月9日,二十一層,,
RPQNMLMJKIJGFHH38CC,9,36.40,建物共有部分項目：停車空間、車道等２項,鋼筋混凝土造,104年7月9日,二十一層,,
RPVNMLMJKIJGFHH88CC,3,16.31,集合住宅,鋼筋混凝土造,111年1月27日,十四層,,
RPVNMLMJKIJGFHH88CC,3,14.60,防空避難室兼停車空間、停車空間、集合住宅（附屬管委會使用空間）、梯間、水箱、電梯機房等項。,鋼筋混凝土造,111年1月27日,十四層,,
RPTNMLMJKIJGFHH68CC,17,23.01,住家用,鋼筋混凝土造,97年1月23日,七層,,
RPTNMLMJKIJGFHH68CC,17,6.27,共有部份,鋼筋混凝土造,96年11月22日,七層,,
RPTNMLMJKIJGFHH68CC,17,8.35,共有部份,鋼筋混凝土造,97年1月23日,七層,,
RPPNMLNJKIJGFAH67CC,30,85.06,住家用,鋼筋混凝土造,83年10月5日,十七層,,
RPPNMLNJKIJGFAH67CC,30,2.86,共有部份,鋼筋混凝土造,83年10月5日,十七層,,
RPPNMLNJKIJGFAH67CC,30,12.08,共有部份,鋼筋混凝土造,83年10月5日,十七層,,
RPQNMLNJKIJGFAH77CC,5,61.13,住家用,鋼筋混凝土造,109年1月2日,十五層,,
RPQNMLNJKIJGFAH77CC,5,60.68,本共有部分之項目有：停車空間、防空避難室兼停車空間、樓梯間、機械室、水箱等項。,鋼筋混凝土造,109年1月2日,十五層,,
RPXNMLMJKIJGFHH09CC,1,81.77,一般零售業,鋼筋混凝土造,113年4月18日,十九層,,
RPXNMLMJKIJGFHH09CC,1,18.66,共有部分項目有：防空避難室兼停車空間、停車空間、機房等３項,鋼筋混凝土造,113年4月18日,二十二層,,
RPXNMLMJKIJGFHH09CC,1,25.69,共有部分之項目有：機房、集合住宅（附屬大廳、管委會空間）、屋頂水箱等３項。,鋼筋混凝土造,113年4月18日,十九層,,
RPOOMLMJKIJGFHH28CC,44,72.85,住家用,鋼筋混凝土造,69年10月18日,五層,,
RPPOMLMJKIJGFHH38CC,2,59.15,集合住宅,鋼筋混凝土造,112年2月4日,十五層,,
RPPOMLMJKIJGFHH38CC,2,28.90,建物之共有項目有：停車空間、汙雨水回收機房、消防泵浦室、蓄水池、梯間、台電配電場所、電信室、垃圾處理室、防空避難室兼停車空間、發電機室、水景機房、集合住宅（附屬管委會使用空間、涼亭、梯間）、集合住宅（附屬涼亭、梯間）、水箱、機房等項。,鋼筋混凝土造,112年2月4日,十五層,,
RPQOMLMJKIJGFHH48CC,9,72.10,住家用,鋼筋混凝土造,104年7月9日,二十一層,,
RPPNMLMJKIJGFBH77DC,6,93.79,店舖、集合住宅（附屬儲藏室）,鋼筋混凝土造,108年4月22日,十三層,,
RPQOMLMJKIJGFHH48CC,9,23.63,建物共有部分項目：電樓梯間、集合住宅（附屬公共服務空間、管委會空間）、集合住宅（附屬中繼機房）、集合住宅（附屬梯廳）、集合住宅（附屬電梯機房、排煙機房）、集合住宅（附屬屋頂水箱）等８項,鋼筋混凝土造,104年7月9日,二十一層,,
RPQOMLMJKIJGFHH48CC,9,7.21,建物共有部分項目：集合住宅（附屬停車空間）等,鋼筋混凝土造,104年7月9日,二十一層,,
RPQOMLMJKIJGFHH48CC,9,36.40,建物共有部分項目：停車空間、車道等２項,鋼筋混凝土造,104年7月9日,二十一層,,
RPRNMLNJKIJGFAH87CC,40,78.98,住家用,鋼筋混凝土造,73年7月16日,五層,,
RPSNMLNJKIJGFAH97CC,30,78.20,住家用,鋼筋混凝土造,83年8月1日,十三層,,
RPSNMLNJKIJGFAH97CC,30,4.30,共有部份,鋼筋混凝土造,83年8月1日,十四層,,
RPQOMLMJKIJGFCH97CC,31,87.35,住家用,鋼筋混凝土造,82年7月12日,六層,,
RPSNMLNJKIJGFAH97CC,30,35.50,共有部份,鋼筋混凝土造,83年8月1日,十四層,,
RPQOMLMJKIJGFCH97CC,31,31.03,防空避難室兼停車場,鋼筋混凝土造,82年7月12日,八層,,
RPSNMLNJKIJGFAH97CC,30,10.89,共有部份,鋼筋混凝土造,83年8月1日,十三層,,
RPQOMLMJKIJGFCH97CC,31,.81,活動中心,鋼筋混凝土造,82年7月12日,八層,,
RPQOMLMJKIJGFCH97CC,31,.81,社區活動中心,鋼筋混凝土造,82年7月12日,八層,,
RPQOMLMJKIJGFCH97CC,31,13.28,電梯間、樓梯間、水箱,鋼筋混凝土造,82年7月12日,六層,,
RPUNMLMJKIJGFEH48CC,21,60.67,住家用,鋼筋混凝土造,92年7月28日,十四層,,
RPUNMLMJKIJGFEH48CC,21,11.45,共有部份,鋼筋混凝土造,92年7月28日,十四層,,
RPUNMLMJKIJGFEH48CC,21,9.66,共有部份,鋼筋混凝土造,92年7月28日,十四層,,
RPUNMLNJKIJGFAH18CC,6,51.24,住家用,鋼筋混凝土造,107年11月23日,十層,,
RPTNMLNJKIJGFAH08CC,21,119.36,住家用,鋼筋混凝土造,92年11月21日,十四層,,
RPUNMLNJKIJGFAH18CC,6,26.29,本共有部分之項目有附屬（停車空間、停車空間兼防空避難室、管委會空間、樓梯間、電梯間、水箱、電梯機房）等項,鋼筋混凝土造,107年11月23日,十層,,
RPTNMLNJKIJGFAH08CC,21,23.75,共有部份,鋼筋混凝土造,92年11月21日,十四層,,
RPTNMLNJKIJGFAH08CC,21,15.44,共有部份,鋼筋混凝土造,92年11月21日,十四層,,
RPVNMLNJKIJGFAH28CC,20,84.47,住家用,鋼筋混凝土造,93年7月20日,十三層,,
RPVNMLNJKIJGFAH28CC,20,12.11,共有部份,鋼筋混凝土造,93年7月20日,十三層,,
RPVNMLNJKIJGFAH28CC,20,17.09,共有部份,鋼筋混凝土造,93年7月20日,十三層,,
RPQOMLNJKIJGFAH87CC,20,59.20,住家用,鋼筋混凝土造,93年7月23日,十二層,,
RPQOMLNJKIJGFAH87CC,20,11.14,共有部份,鋼筋混凝土造,93年7月23日,十二層,,
RPQOMLNJKIJGFAH87CC,20,7.76,共有部份,鋼筋混凝土造,93年7月23日,十二層,,
RPROMLNJKIJGFAH97CC,31,25.82,住家用,鋼筋混凝土造,82年12月28日,九層,,
RPROMLNJKIJGFAH97CC,31,14.88,共有部份,鋼筋混凝土造,82年12月28日,九層,,
RPSOMLNJKIJGFAH08CC,26,178.94,自來水及電氣室．車庫．住宅,鋼筋混凝土造,88年2月3日,四層,,
RPWNMLNJKIJGFAH38CC,44,52.07,套房．辦公室,鋼筋混凝土造,69年10月7日,十二層,,
RPWNMLNJKIJGFAH38CC,44,17.51,共有部份,鋼筋混凝土造,69年10月7日,十二層,,
RPOOMLNJKIJGFAH67CC,11,98.10,住家用,鋼筋混凝土造,102年10月23日,十九層,,
RPOOMLNJKIJGFAH67CC,11,70.68,本共有部分之項目有附屬（防空避難室兼停車空間、消防泵浦室、污水機房、雨水機房、梯間、停車空間、發電機房、蓄水池、台電配電場所、電信室、水景機房、管委會使用空間、門廳、車道、垃圾處理空間、防災指揮中心、機械室、水箱）等１８項。,鋼筋混凝土造,102年10月23日,十九層,,
RPXNMLNJKIJGFAH48CC,30,88.42,住家用,鋼筋混凝土造,84年1月20日,十層,,
RPXNMLNJKIJGFAH48CC,30,3.61,共有部份,鋼筋混凝土造,84年1月20日,十層,,
RPXNMLNJKIJGFAH48CC,30,13.43,共有部份,鋼筋混凝土造,84年1月20日,十三層,,
RPXNMLNJKIJGFAH48CC,30,20.70,共有部份,鋼筋混凝土造,84年1月20日,十三層,,
RPUOMLNJKIJGFAH28CC,31,94.45,住家用,鋼筋混凝土造,82年12月24日,十二層,,
RPUOMLNJKIJGFAH28CC,31,2.56,共有部份,鋼筋混凝土造,82年12月24日,十二層,,
RPUOMLNJKIJGFAH28CC,31,15.10,共有部份,鋼筋混凝土造,82年12月24日,十二層,,
RPVOMLNJKIJGFAH38CC,15,70.95,住家用,鋼筋混凝土造,98年8月15日,十五層,,
RPVOMLNJKIJGFAH38CC,15,16.78,共有部份,鋼筋混凝土造,98年8月15日,十五層,,
RPVOMLNJKIJGFAH38CC,15,42.90,共有部份,鋼筋混凝土造,98年8月15日,十五層,,
RPPPMLNJKIJGFAH87CC,24,62.54,住家用,鋼筋混凝土造,89年8月15日,九層,,
RPQPMLNJKIJGFAH97CC,33,30.38,住家用,鋼筋混凝土造,80年8月5日,七層,,
RPPPMLNJKIJGFAH87CC,24,21.59,共有部份,鋼筋混凝土造,89年8月15日,九層,,
RPQPMLNJKIJGFAH97CC,33,5.06,共有部份,鋼筋混凝土造,80年8月5日,七層,,
RPQPMLNJKIJGFAH97CC,33,4.70,共有部份,鋼筋混凝土造,80年8月5日,七層,,
RPXOMLNJKIJGFAH58CC,1,64.83,住家用,鋼筋混凝土造,112年7月12日,十五層,,
RPXOMLNJKIJGFAH58CC,1,54.13,本共有部分之項目有：停車空間、防空避難室兼停車空間、台電配電場所、集合住宅（附屬門廳、公共服務空間、管委會空間）、樓梯間、機房、水箱等項。,鋼筋混凝土造,112年7月12日,十五層,,
RPWOMLNJKIJGFAH48CC,44,96.60,住商用,鋼筋混凝土造,70年1月20日,五層,,
RPOPMLNJKIJGFAH77CC,25,70.80,住家用,鋼筋混凝土造,88年10月13日,八層,,
RPOPMLNJKIJGFAH77CC,25,14.19,共有部份,鋼筋混凝土造,88年10月13日,八層,,
RPOPMLNJKIJGFAH77CC,25,44.54,共有部份,鋼筋混凝土造,88年10月13日,八層,,
RPOPMLNJKIJGFAH77CC,25,8.00,共有部份,鋼筋混凝土造,88年10月13日,八層,,
RPTPMLNJKIJGFAH28CC,18,88.55,住家用,鋼筋混凝土造,95年5月29日,十二層,,
RPTPMLNJKIJGFAH28CC,18,19.78,共有部份,鋼筋混凝土造,95年5月29日,十二層,,
RPTPMLNJKIJGFAH28CC,18,10.90,共有部份,鋼筋混凝土造,95年5月29日,十二層,,
RPSPMLNJKIJGFAH18CC,30,81.14,住家用,鋼筋混凝土造,83年8月20日,十五層,,
RPSPMLNJKIJGFAH18CC,30,39.61,共有部份,鋼筋混凝土造,83年8月20日,十五層,,
RPRPMLNJKIJGFAH08CC,49,97.80,住家用,加強磚造,64年5月29日,二層,,
RPSPMLNJKIJGFAH18CC,30,20.87,共有部份,鋼筋混凝土造,83年8月20日,十五層,,
RPUPMLNJKIJGFAH38CC,29,101.11,住家用,鋼筋混凝土造,84年7月10日,十三層,,
RPUPMLNJKIJGFAH38CC,29,3.06,共有部份,鋼筋混凝土造,84年7月10日,十三層,,
RPUPMLNJKIJGFAH38CC,29,38.18,共有部份,鋼筋混凝土造,84年7月10日,十三層,,
RPSNMLNJKIJGFBH08CC,2,59.39,集合住宅,鋼筋混凝土造,112年5月9日,十四層,,
RPPNMLNJKIJGFBH77CC,1,60.27,集合住宅,鋼筋混凝土造,112年8月16日,十二層,,
RPSNMLNJKIJGFBH08CC,2,11.87,本共有部分之項目有：梯間、水箱、機械室、梯廳兼排煙室、梯廳兼緊急用升降機機間、排煙室及梯廳等七項。,鋼筋混凝土造,112年5月9日,十四層,,
RPPNMLNJKIJGFBH77CC,1,57.58,共有部分主要用途有：管委會使用空間、公共服務空間、梯間、機械室、水箱、停車空間、台電配電場所、垃圾儲藏室、發電機房、電信室、防空避難室兼停車空間、蓄水池、消防泵浦室、雨水污水機房、儲藏室等１５項。,鋼筋混凝土造,112年8月16日,十五層,,
RPSNMLNJKIJGFBH08CC,2,44.76,本共有部分之項目有：防空避難室兼停車空間、雨水、汙水機房、消防泵浦室、水箱、梯間、停車空間、發電機房、台電配電場所、電信室、垃圾儲藏室、管委會使用空間、排煙室、門廊、閱讀室及健身房等十五項。,鋼筋混凝土造,112年5月9日,十四層,,
RPUNMLNJKIJGFBH28CC,43,77.42,住家用,鋼筋混凝土造,71年2月27日,五層,,
RPVNMLNJKIJGFBH38CC,43,72.78,住家用,鋼筋混凝土造,70年12月23日,四層,,
RPTNMLNJKIJGFBH18CC,2,133.83,店舖、店舖（儲藏室）,鋼筋混凝土造,112年1月17日,十四層,,
RPTNMLNJKIJGFBH18CC,2,92.29,本共有部分之項目有：防空避難室兼停車空間、停車空間、管理委員會使用空間、梯廳、排煙室、梯間、水箱、機械室、電信室、發電機室、垃圾處理室、機房、排風機房、汙水幫浦雨水回收機房、台電配電場所、消防幫浦機室等十六項。,鋼筋混凝土造,112年1月17日,十四層,,
RPQNMLNJKIJGFBH87CC,30,63.50,住家用,鋼筋混凝土造,83年9月24日,十六層,,
RPQNMLNJKIJGFBH87CC,30,3.28,共有部份,鋼筋混凝土造,83年9月24日,十六層,,
RPQNMLNJKIJGFBH87CC,30,9.25,共有部份,鋼筋混凝土造,83年9月24日,十六層,,
RPXNMLNJKIJGFBH58CC,12,91.79,集合住宅,鋼筋混凝土造,101年11月28日,十二層,,
RPXNMLNJKIJGFBH58CC,12,21.46,本共有部分之項目有：蓄水池、梯廳、樓梯間、機械室、水箱等共五項。,鋼筋混凝土造,101年11月28日,十二層,,
RPXNMLNJKIJGFBH58CC,12,47.07,本共有部分之項目有：防空避難室兼停車空間、消防泵浦機房、汙水機房、停車空間、台電配電場所、管理員室、緊急發電機房、電信機房、（頂蓋型）廣場式開放空間、門廊、垃圾集中室等共十一項。,鋼筋混凝土造,101年11月28日,十二層,,
RPPOMLNJKIJGFBH87CC,36,22.50,住家用,鋼筋混凝土造,78年5月29日,五層,,
RPPOMLNJKIJGFBH87CC,36,5.98,共有部份,鋼筋混凝土造,78年5月29日,五層,,
RPWNMLNJKIJGFBH48CC,30,59.14,辦公室,鋼筋混凝土造,83年9月7日,十層,,
RPWNMLNJKIJGFBH48CC,30,8.75,共有部份,鋼筋混凝土造,83年9月7日,十層,,
RPWNMLNJKIJGFBH48CC,30,12.76,共有部份,鋼筋混凝土造,83年9月7日,十層,,
RPOOMLNJKIJGFBH77CC,28,77.98,住家用,鋼筋混凝土造,85年11月2日,六層,,
RPOOMLNJKIJGFBH77CC,28,34.68,共有部份,鋼筋混凝土造,85年11月2日,六層,,
RPQOMLNJKIJGFBH97CC,3,62.76,集合住宅,鋼筋混凝土造,111年1月12日,十五層,,
RPQOMLNJKIJGFBH97CC,3,56.22,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬管委會空間）、梯廳、排煙室兼梯廳、梯間、水箱、機械室、電信室、發電機室、垃圾集中處理室、水景機房、台電配電場所、機房、消防設備室、汙水機房、雨水機房等十七項。,鋼筋混凝土造,111年1月12日,十五層,,
RPUOMLMJKIJGFGH78CC,30,120.35,住宅、車庫,鋼筋混凝土造,83年6月20日,二層,,
RPSOMLNJKIJGFBH18CC,2,54.43,集合住宅,鋼筋混凝土造,112年1月17日,十四層,,
RPSOMLNJKIJGFBH18CC,2,54.06,本共有部分之項目有：防空避難室兼停車空間、停車空間、管理委員會使用空間、梯廳、排煙室、梯間、水箱、機械室、電信室、發電機室、垃圾處理室、機房、排風機房、汙水幫浦雨水回收機房、台電配電場所、消防幫浦機室等十六項。,鋼筋混凝土造,112年1月17日,十四層,,
RPTOMLNJKIJGFBH28CC,31,107.97,住家用,鋼筋混凝土造,82年11月20日,七層,,
RPTOMLNJKIJGFBH28CC,31,30.96,共有部份,鋼筋混凝土造,82年11月20日,七層,,
RPVOMLNJKIJGFBH48CC,24,62.20,住家用,鋼筋混凝土造,90年4月2日,九層,,
RPVOMLNJKIJGFBH48CC,24,7.37,共有部份,鋼筋混凝土造,90年4月2日,九層,,
RPUOMLNJKIJGFBH38CC,32,47.79,住家用,鋼筋混凝土造,81年9月10日,七層,,
RPVOMLNJKIJGFBH48CC,24,2.71,共有部份,鋼筋混凝土造,90年4月2日,九層,,
RPUOMLNJKIJGFBH38CC,32,7.76,共有部份,鋼筋混凝土造,81年9月10日,七層,,
RPVOMLNJKIJGFBH48CC,24,40.28,共有部份,鋼筋混凝土造,90年4月2日,九層,,
RPROMLNJKIJGFBH08CC,22,60.09,住家用,鋼筋混凝土造,91年12月30日,十一層,,
RPROMLNJKIJGFBH08CC,22,12.46,共有部份,鋼筋混凝土造,91年12月30日,十一層,,
RPROMLNJKIJGFBH08CC,22,7.03,共有部份,鋼筋混凝土造,91年12月30日,十一層,,
RPROMLNJKIJGFBH08CC,22,34.97,共有部份,鋼筋混凝土造,91年12月30日,十一層,,
RPOPMLNJKIJGFBH87CC,36,18.51,住家用,鋼筋混凝土造,78年5月29日,五層,,
RPOPMLNJKIJGFBH87CC,36,5.98,共有部份,鋼筋混凝土造,78年5月29日,五層,,
RPWOMLNJKIJGFBH58CC,21,114.07,住家用,鋼筋混凝土造,92年6月2日,十四層,,
RPWOMLNJKIJGFBH58CC,21,24.52,共有部份,鋼筋混凝土造,92年6月2日,十四層,,
RPWOMLNJKIJGFBH58CC,21,51.48,共有部份,鋼筋混凝土造,92年6月2日,十四層,,
RPPPMLNJKIJGFBH97CC,18,20.05,住家用,鋼筋混凝土造,95年5月20日,十層,,
RPPPMLNJKIJGFBH97CC,18,2.50,共有部份,鋼筋混凝土造,95年5月20日,十層,,
RPXOMLNJKIJGFBH68CC,18,20.05,住家用,鋼筋混凝土造,95年5月20日,十層,,
RPPPMLNJKIJGFBH97CC,18,6.52,共有部份,鋼筋混凝土造,95年5月20日,十層,,
RPXOMLNJKIJGFBH68CC,18,2.50,共有部份,鋼筋混凝土造,95年5月20日,十層,,
RPPPMLNJKIJGFBH97CC,18,2.59,共有部份,鋼筋混凝土造,95年5月20日,十層,,
RPXOMLNJKIJGFBH68CC,18,6.52,共有部份,鋼筋混凝土造,95年5月20日,十層,,
RPXOMLNJKIJGFBH68CC,18,2.59,共有部份,鋼筋混凝土造,95年5月20日,十層,,
RPQPMLNJKIJGFBH08CC,18,20.00,住家用,鋼筋混凝土造,95年5月20日,十層,,
RPQPMLNJKIJGFBH08CC,18,2.54,共有部份,鋼筋混凝土造,95年5月20日,十層,,
