鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街１５０號七樓之一,43.4,住,,,1110729,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820618,236.51,5,3,2,有,有,9380000,39660,,0.0,0,,RPPPMLPLQHHGFAU17DA,158.71,0.0,27.45,有,
花蓮市,土地,慈雲段644-1地號,747.69,都市：其他:堤防用地,,,1110708,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,8693,,0.0,0,包含公共設施保留地用地；,RPSNMLQLQHHGFAU37DA,0.0,0.0,0.0,無,
光復鄉,土地,溪州段708-1地號,2500.0,,特定農業區,農牧用地,1110707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,1000,,0.0,0,,RPQNMLNLQHHGFBU96DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海四街２０５巷１０號,59.0,,鄉村區,乙種建築用地,1110715,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701012,82.52,4,2,2,有,無,4400000,53320,,0.0,0,其他增建；,RPUPMLTKQHHGFAU97DA,82.52,0.0,0.0,無,
秀林鄉,土地,玻士岸段884地號,805.07,住,,,1110713,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,6211,,0.0,0,包含公共設施保留地用地；,RPVNMLMLQHHGFAU27DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美九街７０號,74.0,住,,,1110715,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0660824,110.06,2,2,2,有,無,5800000,52699,,0.0,0,其他增建；,RPQNMLLJQHHGFAU09DA,110.06,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富國路６之１號,96.0,住,,,1110723,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0820723,332.97,7,2,7,有,無,21950000,65922,,0.0,0,,RPOQMLPLPHHGFAU07DA,298.33,0.0,34.64,無,036
吉安鄉,土地,仁恥段887-1地號,12.0,,道路,,1110728,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,27500,,0.0,0,包含公共設施保留地用地；,RPPOMLMKQHHGFAU66DA,0.0,0.0,0.0,無,
吉安鄉,土地,慶豐段687地號,65.0,農,,,1110719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,46154,,0.0,0,未登記建物；,RPQNMLTKQHHGFAU37DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆三街７２號四樓之二,19.63,住,,,1110726,土地1建物2車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840222,251.68,0,2,2,有,無,5200000,20661,,0.0,0,,RPTNMLSKQHHGFAU57DA,80.14,0.88,10.66,有,037
