鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大雅區,房地(土地+建物),臺中市大雅區中清路三段９９７巷２２號二樓,12.5,住,,,1110720,土地2建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830812,106.75,3,1,2,有,有,6500000,60890,,0.0,0,,RPPNMLSKQHHGFHB58DA,78.87,0.0,10.5,有,
烏日區,房地(土地+建物)+車位,臺中市烏日區新興路８１號七樓,15.77,住,,,1110715,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840714,147.15,3,2,2,有,有,7800000,53007,坡道平面,0.0,0,,RPWQNLRKQHHGFIB07DA,89.01,0.0,15.16,有,
大里區,房地(土地+建物)+車位,臺中市大里區中興路二段６７１巷８弄１３號一樓,10.02,住,,,1110709,土地1建物1車位1,一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841222,102.83,3,2,1,有,有,7900000,76826,坡道機械,0.0,0,,RPQOMLLKQHHGFIB18DA,61.48,8.4,0.0,有,0140
霧峰區,房地(土地+建物),臺中市霧峰區乾溪路３９９巷２號,50.16,,一般農業區,甲種建築用地,1110726,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821008,101.34,3,1,2,有,無,4000000,39471,,0.0,0,,RPTNMLPKQHHGFIB78DA,91.01,3.8,0.0,無,
太平區,房地(土地+建物),臺中市太平區中山路三段５３巷４７之４號,24.19,住,,,1110725,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710220,82.72,3,2,1,有,無,3900000,47147,,0.0,0,包含公共設施保留地用地；,RPQNMLQLPHHGFJB68DA,73.08,0.0,0.0,無,
龍井區,土地,中社段838地號,1189.04,,,,1110701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,63304490,53240,,0.0,0,,RPQNMLTKPHHGFKB98DA,0.0,0.0,0.0,無,
龍井區,房地(土地+建物),臺中市龍井區臺灣大道五段３巷３０弄２５號,138.11,,鄉村區,乙種建築用地,1110731,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850625,248.35,11,3,10,有,無,22880000,92128,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPPNMLLMPHHGFKB28DA,240.07,0.0,8.28,無,
龍井區,土地,龍目井段龍目井小段126地號,105.37,住,,,1110720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,960000,9111,,0.0,0,土地增值稅＄2008由買方負擔。親友、員工、共有人或其他特殊關係間之交易；,RPUNMLMJQHHGFKB68DA,0.0,0.0,0.0,無,
龍井區,房地(土地+建物),臺中市龍井區新興路５９之４號,65.95,,鄉村區,乙種建築用地,1110717,土地1建物1車位0,一層，二層，三層，地下層,八層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0820731,234.14,5,3,3,有,有,16000000,68335,,0.0,0,其他增建；,RPSNMLPJQHHGFKB78DA,207.08,4.33,8.66,無,
龍井區,房地(土地+建物),臺中市龍井區中社五街１８５巷２號,72.93,,,,1110721,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1101224,155.15,4,2,3,有,有,11360000,73219,,0.0,0,,RPUNMLTKQHHGFKB86DA,147.04,0.0,7.77,無,0141
