鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
萬華區,房地(土地+建物),臺北市萬華區桂林路２６號十一樓,8.88,商,,,1110721,土地1建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030805,95.83,2,2,1,有,有,21450000,223834,,0.0,0,,RPPNMLNJQHHGFBA27DA,52.87,6.34,6.34,有,
大同區,房地(土地+建物),臺北市大同區長安西路３４２號四樓,15.86,商,,,1110708,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760219,202.05,0,1,1,有,有,33000000,163326,,0.0,0,陽台外推；其他增建；,RPOPMLMLPHHGFBA37DA,153.96,0.0,7.92,有,101
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段１２號四樓之１,9.66,商,,,1110709,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970227,117.4,3,2,2,有,有,28500000,242760,升降機械,0.0,2000000,,RPUNMLTKQHHGFBA48DA,62.1,3.48,6.09,有,102
內湖區,房地(土地+建物),臺北市內湖區康樂街７６巷７號四樓,25.29,住,,,1110716,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731115,93.17,3,2,2,有,無,14000000,150263,,0.0,0,其他增建；,RPSPMLLJQHHGFCA67DA,78.12,0.0,8.11,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街１５２號十五樓,37.08,住,,,1110716,土地1建物1車位1,十五層，十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841023,233.19,4,2,3,有,有,42880000,183884,坡道平面,0.0,0,陽台外推；其他增建；,RPTPMLTLPHHGFCA68DA,178.82,22.96,13.04,有,103
內湖區,房地(土地+建物),臺北市內湖區星雲街１６８巷３５號二樓,8.93,住,,,1110719,土地1建物1車位0,二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860124,45.68,2,2,1,有,有,10680000,233800,,0.0,0,陽台外推；夾層；其他增建；,RPOPMLLJQHHGFCA27DA,27.97,0.41,2.17,有,
內湖區,房地(土地+建物),臺北市內湖區內湖路三段３２６巷３弄７之１號三樓,26.38,都市：其他:第三種住宅區。,,,1110706,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700525,85.83,3,2,2,有,無,9500000,110684,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWQMLOJQHHGFCA48DA,80.23,0.0,5.6,無,
中山區,房地(土地+建物),臺北市中山區新生北路二段９６號十一樓之２４,2.77,商,,,1110724,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711224,32.33,0,0,0,無,有,5350000,165481,,0.0,0,,RPVOMLRKQHHGFCA58DA,22.38,0.0,2.85,有,
中山區,房地(土地+建物),臺北市中山區撫順街４１巷１之１０號二樓,8.75,商,,,1110726,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580618,33.64,2,2,1,有,無,5000000,148633,,0.0,0,,RPQNMLTKQHHGFCA18DA,33.64,0.0,0.0,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路２４７號四樓,31.28,都市：其他:住商混合區(為容積接收區)。,,,1110723,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990329,240.35,4,2,2,有,有,51000000,227518,坡道平面,27.18,2500000,,RPOPMLSKQHHGFCA08DA,124.61,12.09,9.5,有,104
