鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
觀音區,建物,桃園市觀音區八德二街３號３樓,0.0,住,,,1110702,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100913,53.24,1,1,1,有,無,有,12000,225,,0.0,0,社會住宅管理費另計＄967,RPOOMLTLPHHGFBH78CC
中壢區,建物,桃園市中壢區九和一街１號６樓之５,0.0,商,,,1110701,土地0建物1車位0,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,44.67,1,1,1,有,無,有,11000,246,,0.0,0,社會住宅管理費另計＄676,RPPOMLTLPHHGFBH88CC
中壢區,建物,桃園市中壢區龍岡路三段１０８號二樓,0.0,住,,,1110708,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821230,120.95,3,2,2,有,有,有,13000,107,,0.0,0,,RPQOMLTLPHHGFBH98CC
中壢區,建物,桃園市中壢區永裕路６０號９樓,0.0,住,,,1110722,土地0建物1車位0,九層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050628,127.47,3,1,2,有,有,有,18000,141,,0.0,0,水電瓦斯、網路費及每月管理費2314元由承租人另外負擔。,RPTOMLTLPHHGFBH66CC
中壢區,建物,桃園市中壢區華美一路１３３號２樓,0.0,其他,,,1110706,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950123,79.52,3,2,2,有,無,有,15000,189,,0.0,0,社會住宅管理費另計＄2500,RPUOMLTLPHHGFBH76CC
中壢區,建物,桃園市中壢區實踐路２２５號七樓之６０,0.0,住,,,1110722,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930410,30.64,1,0,0,無,有,有,6000,196,,0.0,0,,RPWOMLTLPHHGFBH96CC
中壢區,房地(土地+建物),桃園市中壢區五族街１８７-３號７F,685.0,住,,,1110701,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830330,58.39,2,1,1,有,有,有,11000,188,,0.0,0,水電瓦斯自付管理費租金內含,RPORMLTLPHHGFBH09CC
中壢區,建物,桃園市中壢區松智二街１１８號九樓之３,0.0,住,,,1110705,土地0建物1車位1,九層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050422,213.89,3,2,2,有,有,有,16800,79,坡道平面,0.0,2000,社會住宅管理費另計3700元,RPPRMLTLPHHGFBH56CC
桃園區,建物,桃園市桃園區縣府路２９４號１１樓之３,0.0,住,,,1110707,土地0建物1車位1,見其他登記事項,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790507,185.46,5,2,3,有,無,有,18500,100,坡道平面,0.0,3500,社會住宅管理費＄1500,RPUNMLTLPHHGFAH56CC
桃園區,建物,桃園市桃園區健行路１１０之１號４樓,0.0,住,,,1110705,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060822,87.49000000000001,2,2,1,有,無,有,19000,217,,0.0,0,社會住宅管理費另計＄2252,RPVNMLTLPHHGFAH66CC
