鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
左營區,房地(土地+建物)+車位,高雄市左營區海景街５０３號十四樓之３,44.82,住,,,1110627,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991124,206.6,4,2,2,有,有,12180000,58955,坡道平面,0.0,0,,RPSRMLSKPHHGFEE56DA,115.19,0.0,9.72,有,
三民區,房地(土地+建物)+車位,高雄市三民區自由一路１８７號五樓之１,32.76,住,,,1110623,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110601,276.34000000000003,3,2,3,有,有,33000000,123175,坡道平面,46.18,4650000,,RPPNMLRKQHHGFDE38DA,123.35,0.0,19.37,有,
三民區,房地(土地+建物)+車位,高雄市三民區自由一路１８９號七樓之２,22.03,住,,,1110624,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110601,172.82,3,2,2,有,有,19600000,115541,坡道平面,23.09,2300000,,RPUOMLTJQHHGFDE09DA,85.71,0.0,9.67,有,
三民區,房地(土地+建物)+車位,高雄市三民區自由一路１８７號十一樓之２,26.38,住,,,1110625,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110601,230.43,3,2,2,有,有,26880000,128858,坡道平面,45.11,3000000,,RPQOMLTJQHHGFDE68DA,103.39,0.0,11.57,有,
三民區,房地(土地+建物)+車位,高雄市三民區覺民路２８５巷３９號十四樓,17.49,住,,,1110601,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040813,156.70999999999998,3,2,2,有,有,11220000,71597,坡道平面,25.92,0,含傢俱設備費；,RPTPMLSKPHHGFDE98DA,74.99,4.37,5.66,有,0278
苓雅區,房地(土地+建物),高雄市苓雅區建軍路８１巷７８之５號,93.0,住,,,1110614,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1100406,326.88,5,2,5,有,無,35000000,107073,,0.0,0,,RPWOMLSKQHHGFBE09DA,305.75,0.0,21.13,有,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區華榮路２１６號八樓,20.15,商,,,1110615,土地1建物2車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790420,298.05,6,2,3,有,有,15250000,51166,坡道平面,0.0,0,兩戶打通,RPVNMLOLQHHGFAE48DA,202.94,0.0,22.53,有,
苓雅區,土地,苓洲段1205地號,131.0,商,,,1110624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34500000,263359,,0.0,0,,RPTOMLMKQHHGFBE18DA,0.0,0.0,0.0,無,0279
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新光路１４２號８樓之１,11.6,商,,,1110612,土地2建物1車位1,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840210,148.23000000000002,4,2,2,有,有,11650000,78594,坡道機械,0.0,0,含傢俱設備費；,RPPPMLTKQHHGFBE58DA,94.3,0.0,11.13,有,
苓雅區,房地(土地+建物),高雄市苓雅區廣東一街６９巷４５號二樓,26.4,住,,,1110610,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690807,73.24,3,2,2,有,無,3550000,48471,,0.0,0,後陽台增建。其他增建；,RPOPMLOLQHHGFBE08DA,73.24,0.0,0.0,無,
