鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中壢區,土地,雙嶺段1151地號,48.43,都市：其他:住宅區,,,1110723,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2199780,45422,,0.0,0,,RPQPMLMLQHHGFBH38DA,0.0,0.0,0.0,無,0189
中壢區,房地(土地+建物),桃園市中壢區文化路４５２巷４２號,50.0,,鄉村區,乙種建築用地,1110704,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620804,76.5,4,1,3,有,無,8800000,115033,,0.0,0,頂樓加蓋；其他增建；,RPTPMLMLQHHGFBH68DA,76.5,0.0,0.0,無,0190
中壢區,房地(土地+建物)+車位,桃園市中壢區同慶路３６０巷３０號七樓,18.87,都市：其他:住宅區,,,1110722,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880910,188.64,4,2,2,有,有,8650000,45857,坡道平面,0.0,0,,RPTVMLQKQHHGFBH96DA,124.6,0.0,14.22,有,
中壢區,房地(土地+建物),桃園市中壢區福州二街３９９號,100.37,都市：其他:住宅區,,,1110705,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1110103,288.05,4,2,6,有,無,36880000,128033,,0.0,0,,RPPRMLKKQHHGFBH18DA,272.4,0.0,15.65,有,
觀音區,土地,育仁段446地號,902.0,,特定農業區,農牧用地,1110708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5566000,6171,,0.0,0,,RPPPMLKKQHHGFBH97DA,0.0,0.0,0.0,無,0191
中壢區,房地(土地+建物),桃園市中壢區新中二街２５號九樓之１０,6.99,都市：其他:住宅區,,,1110716,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951011,33.14,1,1,1,有,有,2750000,82981,,0.0,0,,RPQQMLSJQHHGFBH88DA,16.72,0.65,2.57,有,
觀音區,房地(土地+建物),桃園市觀音區育仁路一段３６９巷１７０號二樓,29.38,,特定農業區,甲種建築用地,1110728,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840214,91.72,5,2,2,有,無,1700000,18535,,0.0,0,,RPSOMLNJQHHGFBH38DA,64.48,0.0,5.48,有,0192
中壢區,房地(土地+建物),桃園市中壢區九和一街１號七樓之１９,2.73,都市：其他:商業區,,,1110725,土地1建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,37.67,1,1,1,有,有,3780000,100345,,0.0,0,,RPWNMLTLPHHGFBH76DA,23.68,0.0,4.47,有,
觀音區,房地(土地+建物),桃園市觀音區敬業街８３巷５之１號,17.77,,工業區,丁種建築用地,1110703,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950620,71.41,2,1,2,有,無,3150000,44111,,0.0,0,,RPOSMLSJPHHGFBH78DA,9.99,1.35,0.0,有,
桃園區,土地,國際段234地號,1652.91,都市：其他:農業區,,,1110727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,125000000,75624,,0.0,0,,RPQRMLNLQHHGFAH58DA,0.0,0.0,0.0,無,0193
桃園區,土地,國際段268-1地號,3000.0,都市：其他:農業區,,,1110727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,226875000,75625,,0.0,0,,RPURMLNLQHHGFAH98DA,0.0,0.0,0.0,無,0194
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄４０號十五樓,12.97,都市：其他:住宅區,,,1110709,土地3建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,104.28999999999999,3,2,2,有,有,9900000,94928,坡道平面,0.0,0,,RPVOMLMLQHHGFAH68DA,47.57,0.0,4.87,有,0195
中壢區,土地,仁愛段260地號,9.18,都市：其他:商業區,,,1110718,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,830000,90414,,0.0,0,未登記建物；市場攤位；,RPPNMLSKPHHGFBH48DA,0.0,0.0,0.0,無,0196
桃園區,房地(土地+建物),桃園市桃園區復興路１６巷１號五樓,13.84,都市：其他:住宅區,,,1110712,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840324,115.88999999999999,3,2,2,有,有,6400000,55225,,0.0,0,,RPPNMLSKQHHGFAH48DA,91.94,1.23,10.65,有,
桃園區,房地(土地+建物),桃園市桃園區大興西路二段３５號十五樓之九,7.41,都市：其他:住宅區,,,1110731,土地1建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840225,77.55000000000001,2,1,1,有,有,7280000,93875,,0.0,0,,RPQNMLLMPHHGFAH97DA,52.74,0.71,4.0,有,0197
桃園區,房地(土地+建物)+車位,桃園市桃園區大興路２９０巷１０號八樓,17.33,都市：其他:商業區,,,1110707,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011210,164.42000000000002,3,2,2,有,有,11980000,72862,坡道平面,35.97,0,有附1個機車位,RPVNMLRLPHHGFAH98DA,77.73,2.87,9.54,有,0198
桃園區,房地(土地+建物),桃園市桃園區龍壽街８１巷１６號　　　　　　,216.92,都市：其他:乙種工業區,,,1110726,土地1建物1車位0,全,四層,透天厝,工業用,鋼筋混凝土造,0850729,607.01,3,2,4,有,無,37000000,60955,,0.0,0,1樓：廠房+辦公室+1衛、2樓：1房+2廳+1衛、3樓：2房+1衛、4樓：開放空間+1衛,RPOOMLTLPHHGFAH58DA,488.33,80.52,38.16,無,
桃園區,房地(土地+建物),桃園市桃園區春日路１１５５號八樓之１０,3.08,都市：其他:住宅區,,,1110728,土地3建物1車位0,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840808,24.61,0,0,0,無,無,2300000,93458,,0.0,0,,RPWNMLMJQHHGFAH48DA,17.28,0.0,0.0,有,0199
桃園區,房地(土地+建物),桃園市桃園區安慶街１３３巷２９號二樓,11.99,都市：其他:住宅區,,,1110714,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830411,100.91,3,2,2,有,有,7700000,76306,,0.0,0,,RPTOMLNJQHHGFAH38DA,75.5,2.81,11.06,有,0200
桃園區,房地(土地+建物),桃園市桃園區龍安街１５２巷４８弄２之１號,15.11,都市：其他:第二種住宅區,,,1110703,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730716,67.93,2,2,1,有,無,3200000,47107,,0.0,0,,RPPNMLNJPHHGFAH77DA,62.08,0.0,5.85,無,
桃園區,房地(土地+建物),桃園市桃園區慈文路３２２巷３７之１號,20.2,都市：其他:住宅區,,,1110711,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710830,68.64,3,2,1,有,無,4500000,65559,,0.0,0,,RPWTMLLKPHHGFAH98DA,55.08,0.0,13.56,無,0201
桃園區,土地,小檜溪段865地號,118.0,都市：其他:住宅區,,,1110714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14278000,121000,,0.0,0,,RPPNMLRLPHHGFAH38DA,0.0,0.0,0.0,無,0202
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路４２３之３號十三樓,16.59,都市：其他:第一之一種住宅區,,,1110726,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100127,127.06,1,0,1,有,有,10750000,84606,坡道平面,22.8,0,,RPQNMLRLPHHGFAH48DA,61.39,0.0,4.82,有,0203
桃園區,房地(土地+建物),桃園市桃園區縣府路３２６之５號,8.13,都市：其他:住宅區,,,1110721,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710814,42.81,1,1,1,有,有,3310000,77318,,0.0,0,,RPVOMLPLPHHGFAH88DA,29.53,0.0,4.73,有,0204
桃園區,房地(土地+建物),桃園市桃園區龍安街１５２巷５０弄２８之１號,18.52,都市：其他:第二種住宅區,,,1110731,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731227,76.01,3,2,1,有,無,5400000,71043,,0.0,0,,RPTRMLNJQHHGFAH68DA,72.71,0.0,3.3,無,0205
桃園區,房地(土地+建物),桃園市桃園區樹仁三街２６號五樓,21.77,都市：其他:住宅區,,,1110720,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040420,103.11,2,1,2,有,有,7750000,75162,,0.0,0,,RPVNMLTKQHHGFAH56DA,65.79,0.0,6.18,有,0206
桃園區,房地(土地+建物)+車位,桃園市桃園區館後一街６０號十一樓,27.07,都市：其他:住宅區,,,1110730,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020801,196.72000000000003,3,2,2,有,有,15980000,81232,坡道平面,38.89,0,,RPPOMLKKQHHGFAH77DA,96.57,0.0,12.72,有,0207
桃園區,房地(土地+建物)+車位,桃園市桃園區藝文一街６８號十二樓,21.57,都市：其他:商業區,,,1110703,土地1建物1車位2,十二層,二十六層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土造,1090106,278.89,0,0,0,無,有,37060000,143704,坡道平面,54.4,4800000,,RPTQMLMLQHHGFAH68DA,128.75,0.0,19.75,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區同德十街２０巷２８號七樓,15.78,都市：其他:住宅區,,,1110721,土地2建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890815,118.75999999999999,2,2,1,有,有,9450000,79572,坡道平面,0.0,0,,RPQNMLNLQHHGFAH18DA,56.56,1.31,9.9,有,0208
桃園區,房地(土地+建物),桃園市桃園區新埔一街６５巷１０號,134.59,都市：其他:住宅區,,,1110716,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0950410,410.84,5,3,5,有,有,39800000,96875,,0.0,0,,RPXOMLNLQHHGFAH98DA,387.11,0.0,23.73,有,0209
桃園區,房地(土地+建物),桃園市桃園區陽明三街８號,82.5,都市：其他:住宅區,,,1110711,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670225,106.37,3,2,2,有,無,5200000,48886,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPLQHHGFAH98DA,106.37,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,桃園市桃園區逸林街１１８號五樓,22.27,都市：其他:第二種住宅區,,,1110725,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950826,148.89,2,2,2,有,有,7200000,48358,坡道平面,0.0,0,,RPOOMLOLQHHGFAH18DA,71.26,5.74,8.61,有,
桃園區,房地(土地+建物),桃園市桃園區愛七街９３號四樓,14.05,都市：其他:住宅區,,,1110724,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010726,94.1,2,2,1,有,有,8560000,90967,,0.0,0,陽台外推；,RPXPMLMLQHHGFAH98DA,56.18,2.06,7.83,有,0210
桃園區,房地(土地+建物)+車位,桃園市桃園區保定三街８９巷８號六樓,30.5,都市：其他:住宅區,,,1110731,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060111,205.7,3,2,2,有,有,18280000,88867,坡道平面,0.0,0,B1機車停車位壹位,RPWSMLPLQHHGFAH86DA,108.76,0.0,11.26,有,0211
中壢區,房地(土地+建物),桃園市中壢區中央西路一段１３９號二樓,0.72,都市：其他:商業區,,,1110714,土地5建物1車位0,二層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0680723,4.5,0,0,0,無,無,700000,155556,,0.0,0,市場攤位；,RPTQMLKLPHHGFBH48DA,4.5,0.0,0.0,有,0212
中壢區,房地(土地+建物),桃園市中壢區西園路１１６之６０號,119.7,,工業區,丁種建築用地,1110718,土地3建物1車位0,全,四層,透天厝,辦公用,鋼筋混凝土造,1020923,396.75,5,2,5,有,有,25500000,64272,,0.0,0,,RPVQMLSLPHHGFBH86DA,360.83,7.97,0.0,有,0213
觀音區,土地,大觀段222地號,131.65,,,,1110713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,68363,,0.0,0,,RPUTMLNJQHHGFBH09DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區大勇二街１７之３號六樓,21.93,都市：其他:住宅區,,,1110719,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841008,135.26,3,2,2,有,有,9350000,69126,坡道平面,0.0,0,,RPWQMLPJQHHGFBH56DA,71.58,3.47,8.89,有,0214
中壢區,房地(土地+建物),桃園市中壢區興仁路二段６４８巷１６號五樓之２,14.83,都市：其他:住宅區,,,1110720,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020430,90.0,2,2,1,有,有,6800000,75556,,0.0,0,,RPVOMLPJQHHGFBH88DA,60.6,0.0,3.75,有,0215
中壢區,房地(土地+建物),桃園市中壢區環北路３５２號六樓之６,3.36,都市：其他:住宅區,,,1110722,土地1建物1車位0,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,40.480000000000004,1,1,1,有,有,4350000,107460,,0.0,0,,RPVQMLSJQHHGFBH76DA,27.47,0.0,1.76,有,
中壢區,房地(土地+建物),桃園市中壢區臺貿二街３９號,61.47,都市：其他:住宅區,,,1110720,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0960827,223.8,4,2,4,有,無,13500000,60322,,0.0,0,未登記建物；,RPWNMLTJQHHGFBH66DA,162.87,33.28,27.65,無,
中壢區,土地,仁德段284地號,390.2,都市：其他:道路用地,,,1110722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16055950,41148,,0.0,0,包含公共設施保留地用地；,RPQQMLKKQHHGFBH18DA,0.0,0.0,0.0,無,
