鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
屏東市,土地,玉成段288地號,9087.96,,一般農業區,農牧用地,1110701,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,89346000,9831,,0.0,0,,RPTOMLTLPHHGFAT67DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿天津街３３號三樓之一,18.43,都市：其他:住宅區,,,1110711,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720224,68.89,2,2,1,有,無,3000000,43548,,0.0,0,,RPSOMLPKPHHGFAT07DA,61.11,0.0,0.0,無,063
屏東市,房地(土地+建物)+車位,屏東縣屏東巿機場北路６２０號七樓,17.4,都市：其他:住宅區,,,1110723,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881204,144.62,3,2,2,有,有,6700000,46328,坡道平面,24.01,0,,RPQNMLTLPHHGFAT27DA,77.92,0.0,13.89,有,064
屏東市,房地(土地+建物)+車位,屏東縣屏東巿建興南路１４號十六樓之一,17.68,都市：其他:住宅區,,,1110729,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830701,162.12,3,2,2,有,有,6500000,40094,坡道平面,0.0,0,,RPXNMLLJQHHGFAT07DA,98.47,1.27,10.48,有,065
屏東市,房地(土地+建物),屏東縣屏東巿青島街１５６巷５弄２之４號,28.5,都市：其他:住宅區,,,1110726,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770402,93.99,3,2,2,有,無,3400000,36170,,0.0,0,,RPPNMLMJQHHGFAT98DA,77.5,0.0,0.0,無,066
屏東市,房地(土地+建物),屏東縣屏東巿大春路１７７巷２２弄７號,81.63,,鄉村區,乙種建築用地,1110721,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0720822,99.76,1,0,2,有,無,3360000,33681,,0.0,0,,RPROMLMJQHHGFAT66DA,99.76,0.0,0.0,無,067
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉竹林路９０巷８３號,67.97,,鄉村區,乙種建築用地,1110718,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830324,125.36,3,2,3,有,無,4300000,34301,,0.0,0,,RPXOMLMJQHHGFAT27DA,117.49,6.02,1.85,無,068
屏東市,房地(土地+建物),屏東縣屏東巿和生路二段２８０巷３之３號,30.79,都市：其他:住宅區,,,1110718,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720315,84.66999999999999,3,2,2,有,無,3030000,35786,,0.0,0,,RPWNMLRKQHHGFAT67DA,71.96,0.0,0.0,無,069
麟洛鄉,土地,麟仁段1074-3地號,431.0,都市：其他:農業區,,,1110715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,10255,,0.0,0,,RPUNMLSKQHHGFAT57DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿瑞光路二段５６號,108.0,都市：其他:住宅區,,,1110725,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680717,103.32,4,1,4,有,無,6860000,66396,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLMLQHHGFAT07DA,103.32,0.0,0.0,無,
里港鄉,土地,土庫段219-54地號,1445.0,,鄉村區,乙種建築用地,1110705,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17500000,12111,,0.0,0,地號:219-54乙種建築用地買價新台幣:壹仟陸佰壹拾捌萬柒仟伍佰元整地號:219-73交通用地買價新台幣:壹佰參拾壹萬貳仟伍佰元整,RPXOMLRKQHHGFBT97DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物)+車位,屏東縣屏東巿民學路５８巷７之１號,46.87,都市：其他:住宅區,,,1110712,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790407,195.33,4,2,2,有,有,6660000,34096,坡道平面,0.0,0,,RPPPMLOLQHHGFAT96DA,132.38,5.71,0.0,有,
屏東市,土地,花園段430地號,14.15,都市：其他:住宅區,,,1110702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,262000,18516,,0.0,0,,RPPNMLQLQHHGFAT96DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿清寧街１１１巷１０之１號,13.73,都市：其他:住宅區,,,1110718,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820601,52.620000000000005,1,1,1,有,有,2500000,47510,,0.0,0,,RPVOMLOLQHHGFAT47DA,33.69,0.0,6.3,有,070
萬巒鄉,土地,新庄段352地號,1834.33,,一般農業區,農牧用地,1110721,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1607515,876,,0.0,0,,RPVNMLNJQHHGFCT27DA,0.0,0.0,0.0,無,
潮州鎮,房地(土地+建物),屏東縣潮州鎮華安街６號八樓之一,19.77,都市：其他:住宅區,,,1110725,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830625,124.37,3,2,2,有,有,4760000,38273,,0.0,0,,RPWQMLSJQHHGFCT18DA,81.27,3.21,12.19,有,071
內埔鄉,土地,溝底段658地號,5032.71,,一般農業區,農牧用地,1110729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10900000,2166,,0.0,0,農作物；,RPPNMLTLQHHGFCT47DA,0.0,0.0,0.0,無,
崁頂鄉,房地(土地+建物),屏東縣崁頂鄉南州路４巷８號,84.01,都市：其他:住宅區,,,1110709,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700402,108.57,0,0,0,無,無,2600000,23948,,0.0,0,頂樓加蓋；其他增建；,RPSNMLPLQHHGFDT47DA,108.57,0.0,0.0,無,
南州鄉,土地,同安段1397地號,5200.51,,一般農業區,農牧用地,1110708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,1308,,0.0,0,,RPUNMLQLQHHGFDT77DA,0.0,0.0,0.0,無,
崁頂鄉,土地,頂信段1202-1地號,2131.01,,一般農業區,農牧用地,1110720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6350000,2980,,0.0,0,,RPQNMLPLQHHGFDT37EA,0.0,0.0,0.0,無,
佳冬鄉,土地,六根段1150地號,204.48,都市：其他:住宅區,,,1110712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,9781,,0.0,0,,RPQNMLTKQHHGFFT77DA,0.0,0.0,0.0,無,
佳冬鄉,土地,昌北段945地號,964.3,,一般農業區,農牧用地,1110727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,2541,,0.0,0,農業設施；,RPSNMLNLQHHGFFT47DA,0.0,0.0,0.0,無,
新園鄉,房地(土地+建物),屏東縣新園鄉興安路２巷１１號,53.0,,鄉村區,乙種建築用地,1110710,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700314,60.88,5,2,4,有,無,5000000,82129,,0.0,0,,RPVNMLPLQHHGFDT77DA,60.88,0.0,0.0,無,
東港鎮,土地,龍帝段443地號,674.49,,一般農業區,農牧用地,1110728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,7413,,0.0,0,,RPPNMLQLQHHGFDT27DA,0.0,0.0,0.0,無,
萬巒鄉,房地(土地+建物),屏東縣萬巒鄉南進路７１巷４６之１號,76.26,都市：其他:住宅區,,,1110723,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930805,149.43,4,2,3,有,無,3620000,24225,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLOLQHHGFCT96DA,145.19,0.0,4.24,無,
內埔鄉,土地,竹圍段835-1地號,42.04,,一般農業區,農牧用地,1110716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,78540,1868,,0.0,0,農作物；,RPQNMLTLQHHGFCT57DA,0.0,0.0,0.0,無,
內埔鄉,土地,新埔段1884-5地號,407.48,都市：其他:農業區,,,1110701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,6135,,0.0,0,,RPSNMLQKQHHGFCT37DA,0.0,0.0,0.0,無,
內埔鄉,土地,大興段1246地號,3652.22,,一般農業區,農牧用地,1110716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8470000,2319,,0.0,0,,RPTOMLKKQHHGFCT96DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿崇武路３２９號,76.0,都市：其他:住宅區,,,1110722,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690315,102.56,4,3,4,有,無,7700000,75078,,0.0,0,頂樓加蓋；其他增建；,RPOPMLOLQHHGFAT86DA,102.56,0.0,0.0,無,
九如鄉,房地(土地+建物),屏東縣九如鄉玉水路１７２號,147.0,,鄉村區,乙種建築用地,1110722,土地1建物1車位0,全,一層,透天厝,住家用,磚石造,,35.55,4,1,1,有,無,769450,21644,,0.0,0,土地增值稅67330元及移轉過戶所需費用均由買方負擔。親友、員工、共有人或其他特殊關係間之交易；,RPUOMLOLQHHGFAT37DA,35.55,0.0,0.0,無,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉萬丹路一段４３３巷３號,92.82,都市：其他:農業區,,,1110702,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1101117,215.73,5,2,4,有,無,12200000,56552,,0.0,0,,RPQNMLPKQHHGFAT86DA,202.62,0.0,13.11,無,
屏東市,房地(土地+建物),屏東縣屏東巿復興南路一段１４１巷３９號,91.92,都市：其他:住宅區,,,1110727,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940202,185.63,4,2,4,有,無,8800000,47406,,0.0,0,頂樓加蓋；其他增建；,RPVNMLLJQHHGFAT86DA,176.97,2.27,6.39,無,
屏東市,房地(土地+建物),屏東縣屏東巿崇安街１號,83.0,都市：其他:住宅區,,,1110719,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0691215,203.19,4,2,3,有,無,9000000,44294,,0.0,0,頂樓加蓋；其他增建；,RPQNMLMJQHHGFAT09DA,203.19,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿機場北路６４８號四樓,18.19,都市：其他:住宅區,,,1110705,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881204,126.86,3,2,2,有,有,5450000,42961,,0.0,0,,RPTOMLSLPHHGFAT57DA,85.15,0.0,12.9,有,
九如鄉,房地(土地+建物),屏東縣九如鄉忠孝街１５２之２號,145.48,都市：其他:住宅區,,,1110625,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110415,214.71,5,1,4,有,無,13600000,63341,,0.0,0,,RPSNMLSLPHHGFAT37DA,202.22,0.0,12.49,無,
九如鄉,房地(土地+建物),屏東縣九如鄉忠孝街１５２之３號,142.18,都市：其他:住宅區,,,1110625,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110415,211.13,5,1,4,有,無,13500000,63942,,0.0,0,,RPTNMLSLPHHGFAT47DA,198.19,0.0,12.94,無,
屏東市,土地,街頭段四小段578-10地號,1.0,都市：其他:住宅區,,,1110609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,78930,0,,0.0,0,政府機關標讓售；,RPPOMLRKQHHGFAT07DA,0.0,0.0,0.0,無,
里港鄉,房地(土地+建物),屏東縣里港鄉三和路７１之８號,104.59,,鄉村區,乙種建築用地,1110620,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821126,145.9,4,2,3,有,無,5000000,34270,,0.0,0,其他增建；,RPQNMLSKQHHGFBT27DA,128.25,8.43,9.22,無,
獅子鄉,土地,獅子段1048地號,22330.0,,山坡地保育區,農牧用地,1110601,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15350000,687,,0.0,0,,RPPNMLMKQHHGFFT96DA,0.0,0.0,0.0,無,
獅子鄉,土地,獅子段1048-3地號,7000.0,,山坡地保育區,農牧用地,1110624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3050000,436,,0.0,0,,RPQNMLMKQHHGFFT07DA,0.0,0.0,0.0,無,072
九如鄉,土地,九如段1077-1地號,9.94,,鄉村區,乙種建築用地,1110620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,6036,,0.0,0,供通行使用,RPPNMLSKQHHGFAT17EA,0.0,0.0,0.0,無,
內埔鄉,土地,新埔段1884-2地號,407.48,都市：其他:農業區,,,1110624,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,6135,,0.0,0,,RPPNMLSKQHHGFCT27DA,0.0,0.0,0.0,無,
內埔鄉,土地,新埔段1884-3地號,814.96,都市：其他:農業區,,,1110624,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,6135,,0.0,0,,RPQNMLSKQHHGFCT37DA,0.0,0.0,0.0,無,
鹽埔鄉,土地,高華段708地號,480.75,,一般農業區,農牧用地,1110619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,742500,1544,,0.0,0,,RPTNMLQKQHHGFBT37DA,0.0,0.0,0.0,無,073
鹽埔鄉,土地,高華段708地號,1070.06,,一般農業區,農牧用地,1110619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,1542,,0.0,0,,RPUNMLQKQHHGFBT47DA,0.0,0.0,0.0,無,073
屏東市,房地(土地+建物)+車位,屏東縣屏東巿華盛街９號三樓之二,51.8,都市：其他:住宅區,,,1110622,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930909,205.76999999999998,4,2,2,有,有,7800000,37906,坡道平面,0.0,0,,RPWNMLSKQHHGFAT77DA,117.73,0.0,12.25,有,075
九如鄉,房地(土地+建物),屏東縣九如鄉三環路１０４巷２１號,79.14,,鄉村區,乙種建築用地,1110621,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840908,112.58,4,2,3,有,無,5200000,46189,,0.0,0,賣方減價50萬變更總價為470萬頂樓加蓋；,RPQNMLSJQHHGFAT07DA,103.2,1.88,7.5,無,076
長治鄉,房地(土地+建物),屏東縣長治鄉三和路１之１５號,4161.12,,一般農業區,農牧用地,1110621,土地1建物1車位0,全,一層,透天厝,農業用,加強磚造、鐵架造（無牆）,0871109,229.12,4,2,3,有,無,15000000,65468,,0.0,0,其他增建；,RPSNMLPKPHHGFAT96DA,229.12,0.0,0.0,無,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉中興路６號五樓之五,27.75,都市：其他:住宅區,,,1110630,土地3建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850130,161.45,3,2,2,有,有,4850000,30040,升降平面,0.0,0,,RPUNMLPJPHHGFAT07DA,98.15,0.0,8.77,有,
屏東市,房地(土地+建物),屏東縣屏東巿和平路５４６號,80.0,都市：其他:住宅區,,,1110617,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0750630,156.27,4,2,4,有,無,10300000,65912,,0.0,0,頂樓加蓋；其他增建；,RPVOMLSLPHHGFAT77DA,152.39,3.88,0.0,無,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉萬丹路一段６０號,947.18,都市：其他:商業區,,,1110626,土地20建物1車位0,全,二層,透天厝,商業用,磚造,,274.1,0,0,0,無,無,21774550,79440,,0.0,0,未登記建物；,RPOOMLTKQHHGFAT17DA,274.1,0.0,0.0,無,077
鹽埔鄉,土地,上洛陽段702地號,119.7,,鄉村區,乙種建築用地,1110620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,720000,6015,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPQNMLRKQHHGFBT17DA,0.0,0.0,0.0,無,
潮州鎮,房地(土地+建物),屏東縣潮州鎮忠誠路１７巷７號,91.32,都市：其他:商業區,,,1110630,土地2建物1車位0,全,三層,透天厝,住商用,磚造,0630819,173.0,4,3,2,有,無,5500000,31792,,0.0,0,,RPPNMLKMPHHGFCT56DA,173.0,0.0,0.0,無,
南州鄉,土地,萬華段1612-1地號,2813.55,,一般農業區,農牧用地,1110625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6050000,2150,,0.0,0,農作物；,RPUNMLSKQHHGFDT87DA,0.0,0.0,0.0,無,
新園鄉,房地(土地+建物),屏東縣新園鄉仙吉路２３０巷１３號,134.51,都市：其他:住宅區,,,1110628,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1101118,247.87,6,2,5,有,無,12560000,50672,,0.0,0,,RPRNMLTKQHHGFDT67DA,239.12,0.0,8.75,無,
新園鄉,土地,鹽龍段182地號,3747.78,都市：其他:農業區,,,1110623,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27200000,7258,,0.0,0,,RPUNMLTKQHHGFDT97DA,0.0,0.0,0.0,無,078
屏東市,土地,新興段230地號,4914.0,,一般農業區,農牧用地,1110601,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19900000,4050,,0.0,0,,RPXNMLMLQHHGFAT47EA,0.0,0.0,0.0,無,
竹田鄉,土地,鳳明段793地號,2012.0,,一般農業區,農牧用地,1110622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7467000,3711,,0.0,0,,RPVNMLSJQHHGFCT77DA,0.0,0.0,0.0,無,079
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉社皮路二段３７９巷２號二樓之五,47.62,,鄉村區,乙種建築用地,1110617,土地3建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110419,135.01,3,2,2,有,有,6300000,46663,一樓平面,0.0,0,,RPROMLMLOHHGFAT66DA,84.32,0.0,9.44,有,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉社皮路二段３７９巷１０號,144.01,,鄉村區,乙種建築用地,1110610,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110419,189.63,5,2,4,有,無,11050000,58271,,0.0,0,,RPXPMLPJPHHGFAT57DA,177.39,0.0,12.24,無,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉社皮路二段３４７巷６８號,157.01,,鄉村區,乙種建築用地,1110610,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110419,196.53,5,2,4,有,無,9600000,48848,,0.0,0,,RPQOMLTKQHHGFAT37DA,184.18,0.0,12.35,無,
屏東市,房地(土地+建物),屏東縣屏東巿德豐街６２巷６１號,80.0,都市：其他:住宅區,,,1110615,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760323,106.6,3,2,2,有,無,6500000,60976,,0.0,0,,RPWNMLNLQHHGFAT37DA,91.63,14.97,0.0,無,
萬巒鄉,土地,萬和段1159地號,240.57,都市：其他:住宅區,,,1110628,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,10184,,0.0,0,,RPQOMLSKQHHGFCT47DA,0.0,0.0,0.0,無,
新園鄉,土地,新吉段2062地號,686.0,,一般農業區,農牧用地,1110629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,2624,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLMLQHHGFDT07DA,0.0,0.0,0.0,無,
東港鎮,房地(土地+建物),屏東縣東港鎮中正路一段１００巷８０弄８號,143.57,都市：其他:住宅區,,,1110625,土地2建物1車位0,全,二層,透天厝,,鋼筋混凝土造,0621100,99.6,3,1,2,有,無,5950000,59739,,0.0,0,,RPUNMLNLQHHGFDT47DA,99.6,0.0,0.0,無,
恆春鎮,土地,公順段615地號,449.6,都市：其他:農業區,,,1110616,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8720000,19395,,0.0,0,,RPPNMLRKQHHGFET37DA,0.0,0.0,0.0,無,
恆春鎮,土地,城北段561地號,227.32,都市：其他:住宅區,,,1110628,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11850000,52129,,0.0,0,,RPPNMLSJQHHGFET37DA,0.0,0.0,0.0,無,
內埔鄉,土地,東勢段777地號,4296.34,,一般農業區,農牧用地,1110630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,1862,,0.0,0,,RPQNMLPLQHHGFCT17DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿中正路６８８巷４６弄２６號,68.0,都市：其他:住宅區,,,1110610,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691227,85.82,3,2,2,有,無,5600000,65253,,0.0,0,,RPTOMLOLQHHGFAT27DA,85.82,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿上海路３８號,108.0,都市：其他:商業區,,,1110626,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690214,386.59,4,3,4,有,無,14900000,38542,,0.0,0,頂樓加蓋；其他增建；,RPSNMLNLQHHGFAT96DA,386.59,0.0,0.0,無,
來義鄉,土地,丹林段1748-1地號,204.0,,山坡地保育區,特定目的事業用地,1110628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,306000,1500,,0.0,0,協議價購；,RPPNMLMJPHHGFCT09DA,0.0,0.0,0.0,無,
來義鄉,土地,丹林段1749-2地號,14.0,,山坡地保育區,特定目的事業用地,1110628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21000,1500,,0.0,0,協議價購；,RPRNMLMJPHHGFCT66DA,0.0,0.0,0.0,無,
來義鄉,土地,丹林段1749-1地號,94.0,,山坡地保育區,特定目的事業用地,1110628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,141000,1500,,0.0,0,協議價購；,RPPNMLNJPHHGFCT56DA,0.0,0.0,0.0,無,
九如鄉,房地(土地+建物),屏東縣九如鄉東都街４５巷３弄１６號,67.26,都市：其他:住宅區,,,1110620,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0881029,137.91,4,2,3,有,無,5000000,36256,,0.0,0,,RPVNMLRKQHHGFAT57DA,121.64,0.0,16.27,無,080
屏東市,房地(土地+建物),屏東縣屏東巿武順街２５巷８號,149.0,都市：其他:住宅區,,,1110611,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0761023,169.0,5,2,3,有,無,11000000,65089,,0.0,0,一樓廚房建商增建其他增建；,RPSNMLQKQHHGFAT17DA,154.0,15.0,0.0,無,
屏東市,房地(土地+建物)+車位,屏東縣屏東巿和興１６號二樓之五,47.04,,鄉村區,乙種建築用地,1110606,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110513,145.51,3,2,2,有,有,6650000,45701,一樓平面,0.0,0,,RPWNMLNKPHHGFAT17DA,84.43,0.0,18.39,有,
屏東市,土地,和平段595地號,114.0,都市：其他:住宅區,,,1110624,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5172750,45375,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLQHHGFAT86DA,0.0,0.0,0.0,無,
屏東市,土地,和平段647地號,50.33,都市：其他:道路用地,,,1110624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74493,1480,,0.0,0,公共設施保留地道路用地親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOLQHHGFAT07DA,0.0,0.0,0.0,無,
萬巒鄉,土地,成德段657地號,1134.83,,一般農業區,農牧用地,1110629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,837,,0.0,0,,RPPOMLMLQHHGFCT86DA,0.0,0.0,0.0,無,
萬巒鄉,土地,萬和段707-17地號,38.06,都市：其他:農業區,,,1110618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,115000,3022,,0.0,0,,RPROMLTKQHHGFCT67DA,0.0,0.0,0.0,無,081
南州鄉,土地,同安段1573地號,2157.62,,一般農業區,農牧用地,1110614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2888000,1339,,0.0,0,,RPRNMLPLQHHGFDT37DA,0.0,0.0,0.0,無,
崁頂鄉,土地,頂仁段547地號,3035.02,,一般農業區,農牧用地,1110616,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14300000,4712,,0.0,0,,RPTNMLPJPHHGFDT27DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿和興４０之３號,145.41,,鄉村區,乙種建築用地,1110613,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0771213,254.67,7,1,3,有,無,1600000,6283,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVPMLQLQHHGFAT87EA,244.59,10.08,0.0,無,
鹽埔鄉,土地,上洛陽段499地號,138.56,,一般農業區,農牧用地,1110623,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,21651,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPTNMLNKPHHGFBT96DA,0.0,0.0,0.0,無,
竹田鄉,土地,鳳新段565地號,1070.49,,一般農業區,農牧用地,1110614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,4017,,0.0,0,,RPVNMLQJPHHGFCT47DA,0.0,0.0,0.0,無,
里港鄉,土地,茄苳腳段753地號,3278.7,,一般農業區,農牧用地,1110616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7430000,2266,,0.0,0,,RPRNMLOLQHHGFBT07DA,0.0,0.0,0.0,無,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉寶田路５６０巷１５號,84.7,,鄉村區,乙種建築用地,1110608,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820320,245.35,5,2,3,有,無,5750000,23436,,0.0,0,本建築物含有頂樓增建其他增建；,RPRNMLRJQHHGFAT07DA,235.11,1.4,6.37,無,
內埔鄉,房地(土地+建物),屏東縣內埔鄉學人路６１８巷４４號,70.14,都市：其他:住宅區,,,1110531,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710731,99.31,5,2,2,有,無,4700000,47327,,0.0,0,,RPWNMLTKQHHGFCT08DA,99.31,0.0,0.0,無,
竹田鄉,土地,鳳新段348地號,3632.56,,特定農業區,農牧用地,1110513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48000000,13214,,0.0,0,未登記建物；,RPUOMLKKQHHGFCT07DA,0.0,0.0,0.0,無,082
鹽埔鄉,土地,新德段783地號,794.1,,一般農業區,農牧用地,1110508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,1637,,0.0,0,,RPXNMLRKQHHGFBT87DA,0.0,0.0,0.0,無,
