鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中和區,房地(土地+建物),新北市中和區復興路６１號四樓之二,4.39,住,,,1110729,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850115,24.759999999999998,1,1,1,有,有,4350000,175687,,0.0,0,,RPSNMLTLQHHGFHF96EA,16.17,0.0,5.33,有,
三重區,房地(土地+建物),新北市三重區大同南路２１２巷３０號,23.89,住,,,1110727,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0560825,45.36,0,0,0,無,無,3590255,79150,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTLQHHGFGF76EA,45.36,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區龍濱路１９９之３號三樓,22.21,住,,,1110720,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810501,117.44999999999999,3,2,1,有,無,12070000,102767,,0.0,0,,RPTNMLTLQHHGFGF96EA,89.9,0.0,12.37,有,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區水湳街３９５號十一樓,68.03,住,,,1110726,土地1建物1車位2,十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040316,441.91999999999996,4,2,4,有,有,59880000,143151,坡道平面,52.96,4200000,,RPWNMLTLQHHGFGF27EA,235.14,0.0,25.89,有,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區永樂街６１號十一樓,20.17,住,,,1110717,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830720,155.82,3,2,2,有,有,17000000,109100,坡道平面,0.0,2000000,陽台外推；其他增建；,RPOOMLTLQHHGFGF56EA,95.62,1.41,13.36,有,
三重區,房地(土地+建物)+車位,新北市三重區龍門路１９９號十樓,13.94,住,,,1110730,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890107,141.23,4,2,2,有,有,18000000,128395,升降機械,12.72,1500000,陽台外推；,RPWQMLTLQHHGFGF57EA,81.29,0.0,12.42,有,
三重區,房地(土地+建物),新北市三重區自強路二段６７巷１４號五樓,28.33,住,,,1110717,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860519,167.34,7,0,7,有,無,17000000,101590,,0.0,0,陽台外推；,RPVQMLKMQHHGFGF66EA,119.64,0.0,14.88,有,
蘆洲區,房地(土地+建物),新北市蘆洲區信義路２５９巷１３弄４號四樓,26.87,住,,,1110729,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751017,89.89,3,2,2,有,無,9800000,109022,,0.0,0,陽台外推；其他增建；,RPOOMLQLQHHGFGF88EA,80.08,0.0,9.81,無,
三芝區,土地,芝蘭段646地號,4523.62,,山坡地保育區,農牧用地,1110729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12300000,2719,,0.0,0,,RPTNMLTLQHHGFEF76EA,0.0,0.0,0.0,無,
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段９１號四樓之５,14.79,住,,,1110727,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831216,110.5,2,1,1,有,有,11500000,112208,升降機械,14.25,700000,,RPUPMLKMQHHGFEF88EA,55.41,0.0,8.38,有,
淡水區,房地(土地+建物),新北市淡水區北新路１８２巷６２號四樓,21.67,住,,,1110720,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900627,118.85,3,2,2,有,有,10300000,86664,,0.0,0,陽台加窗其他增建；,RPUPMLOLQHHGFEF56EA,83.78,0.0,11.85,有,
淡水區,房地(土地+建物),新北市淡水區大忠街１１５號十四樓之４,7.7,住,,,1110729,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830629,46.72,1,1,1,有,有,3390000,72560,,0.0,0,,RPQOMLOLQHHGFEF68EA,35.56,0.0,0.0,有,
淡水區,房地(土地+建物)+車位,新北市淡水區水源街二段１７７巷４５之１號六樓,40.89,住,,,1110731,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010808,183.56,4,0,4,有,有,13380000,72892,坡道平面,31.03,0,,RPSOMLOLQHHGFEF88EA,95.28,2.31,12.36,有,
汐止區,房地(土地+建物),新北市汐止區明峰街４號６樓,13.68,住,,,1110731,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820924,77.02000000000001,2,2,1,有,無,10500000,136328,,0.0,0,陽台外推；其他增建；,RPSOMLTLQHHGFDF66EA,58.81,0.4,7.1,有,
汐止區,房地(土地+建物),新北市汐止區新臺五路一段２３之１號４樓,11.14,工,,,1110713,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0850326,103.7,3,2,2,有,有,7065600,68135,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLTLQHHGFDF86EA,69.63,0.0,10.31,有,
汐止區,房地(土地+建物),新北市汐止區新臺五路一段２３之１號５樓,11.14,工,,,1110722,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0850326,103.7,3,2,2,有,有,7800000,75217,,0.0,0,買賣總價款＄7800000元，土地款＄4680000元正，房屋款＄3120000元陽台外推；,RPWOMLTLQHHGFDF07EA,69.63,0.0,10.31,有,
板橋區,房地(土地+建物),新北市板橋區大觀路二段２６５巷７２弄３１號,20.02,住,,,1110716,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,,70.56,2,1,1,有,無,10500000,148810,,0.0,0,其他增建；,RPVQMLTLQHHGFAF86EA,70.56,0.0,0.0,無,
