鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮新榮路６５巷１０號,139.04,都市：其他:住宅區,,,1110407,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830414,173.5,4,1,5,有,無,5800000,33429,,0.0,0,1~3樓空地增建約6坪其他增建；,RPSOMLNJQHHGFAG18DA,163.0,5.25,5.25,無,062
羅東鎮,土地,北成段2106地號,3278.48,都市：其他:保護區,,,1110420,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83000000,25317,,0.0,0,,RPWNMLNLQHHGFAG68DA,0.0,0.0,0.0,無,063
冬山鄉,土地,義成五段468地號,2415.23,都市：其他:住宅區,,,1110408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,68680000,28436,,0.0,0,,RPUNMLRKQHHGFAG78DA,0.0,0.0,0.0,無,
冬山鄉,土地,義成三段190地號,180.62,都市：其他:道路用地,,,1110408,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4370000,24194,,0.0,0,,RPXNMLRKQHHGFAG09DA,0.0,0.0,0.0,無,
冬山鄉,土地,義成五段143地號,749.11,都市：其他:道路用地,,,1110416,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25690000,34294,,0.0,0,,RPROMLRKQHHGFAG58DA,0.0,0.0,0.0,無,
冬山鄉,土地,義成二段120地號,1918.92,都市：其他:住宅區,,,1110430,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,55140000,28735,,0.0,0,,RPTOMLRKQHHGFAG78DA,0.0,0.0,0.0,無,
冬山鄉,土地,義成四段179地號,1137.77,都市：其他:住宅區,,,1110403,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27530000,24196,,0.0,0,,RPOPMLRKQHHGFAG38DA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉保安二路３１６號,3488.94,,特定農業區,農牧用地,1110426,土地2建物1車位0,全,二層,透天厝,農業用,鋼筋混凝土加強磚造,0710923,235.84,4,2,1,有,無,11770400,49908,,0.0,0,,RPQPMLKLPHHGFAG87DA,235.84,0.0,0.0,無,
冬山鄉,土地,補城二段1033地號,2720.66,,特定農業區,農牧用地,1110426,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11770400,4326,,0.0,0,,RPRPMLKLPHHGFAG97DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉龍泉路３０４巷２０號二樓之三,72.06,都市：其他:農業區,,,1110311,土地3建物1車位0,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110530,86.42,2,2,2,有,有,4970000,57510,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLQKQHHGFBG68DA,64.73,0.0,6.42,有,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉龍泉路３０４巷２２號二樓之一,70.57,都市：其他:農業區,,,1110313,土地3建物1車位0,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110530,81.69,2,2,2,有,有,4650000,56923,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPOMLQKQHHGFBG38DA,60.88,0.0,6.44,有,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉安平路９之２２號,326.66,,一般農業區,甲種建築用地,1110328,土地3建物3車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0680409,167.1,0,0,0,無,無,24547770,146905,,0.0,0,,RPSNMLOLQHHGFAG38DA,167.1,0.0,0.0,無,
